site,year,georegion,season,num_plots_sampled,DERIMB,EVATRO,HENSPP,MEDAEQ,ORTKOE,PISOCH,PYCHEL,SOLSPP,ASTSPP,LETNAN,PATMIN,PISBRE,PISGIG
Dana Point,2015,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2015,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2016,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2016,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2017,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2017,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,2
Dana Point,2018,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2018,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,6,0,0
Dana Point,2019,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Dana Point,2020,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Government Point,1992,CA South,Fall,3,0,0,0,0,0,199,0,0,0,0,0,0,0
Government Point,1992,CA South,Spring,3,0,0,0,0,0,79,0,0,0,0,0,0,0
Government Point,1993,CA South,Fall,3,0,0,0,0,0,145,0,0,0,0,0,0,0
Government Point,1994,CA South,Fall,3,0,0,0,0,0,131,0,0,0,0,0,0,0
Government Point,1994,CA South,Spring,3,0,0,0,0,0,199,0,0,0,0,0,0,0
Government Point,1995,CA South,Fall,3,0,0,0,0,0,303,0,0,0,0,0,0,0
Government Point,1995,CA South,Spring,3,0,0,0,0,0,234,0,0,0,0,1,0,0
Government Point,1996,CA South,Fall,3,0,0,0,0,0,228,0,0,0,0,0,0,0
Government Point,1996,CA South,Spring,3,0,0,0,0,0,210,0,0,0,0,0,0,0
Government Point,1997,CA South,Fall,3,0,0,0,0,0,226,0,0,0,0,0,0,0
Government Point,1997,CA South,Spring,3,0,0,0,0,0,189,0,0,0,0,0,0,0
Government Point,1998,CA South,Fall,3,0,0,0,0,0,120,0,0,0,0,0,0,0
Government Point,1998,CA South,Spring,3,0,0,0,0,0,119,0,0,0,0,0,0,1
Government Point,1999,CA South,Spring,3,0,0,0,0,0,120,0,0,0,0,0,0,0
Government Point,2000,CA South,Fall,3,0,0,0,0,0,241,0,0,0,0,0,0,1
Government Point,2000,CA South,Spring,3,0,0,0,0,0,117,0,0,0,0,0,0,0
Government Point,2001,CA South,Fall,3,0,0,0,0,0,171,0,0,0,0,0,0,0
Government Point,2001,CA South,Spring,2,0,0,0,0,0,125,0,0,0,0,0,0,0
Government Point,2002,CA South,Fall,3,0,0,0,0,0,336,0,0,0,0,0,0,0
Government Point,2002,CA South,Spring,3,0,0,0,0,0,280,0,0,0,0,0,0,0
Government Point,2003,CA South,Fall,3,0,0,0,0,0,283,0,0,0,0,0,0,0
Government Point,2003,CA South,Spring,3,0,0,0,0,0,216,0,0,0,0,0,0,0
Government Point,2004,CA South,Fall,3,0,0,0,0,0,427,0,0,0,0,0,0,0
Government Point,2004,CA South,Spring,3,0,0,0,0,0,285,0,0,0,0,0,0,0
Government Point,2005,CA South,Fall,3,0,0,0,0,0,312,0,0,0,0,0,0,0
Government Point,2005,CA South,Spring,3,0,0,0,0,0,346,0,0,0,0,0,0,0
Government Point,2006,CA South,Fall,3,0,0,0,0,0,431,0,0,0,0,0,0,0
Government Point,2006,CA South,Spring,3,0,0,0,0,0,273,0,0,0,0,0,0,0
Government Point,2014,CA South,Fall,3,0,0,5,0,0,47,0,0,0,0,0,0,0
Government Point,2015,CA South,Fall,2,0,0,1,0,0,34,0,0,0,0,0,0,0
Government Point,2015,CA South,Spring,2,0,0,1,0,0,31,0,0,0,0,0,0,0
Government Point,2016,CA South,Fall,3,0,0,0,0,0,41,0,0,0,0,0,0,1
Government Point,2016,CA South,Spring,3,0,0,3,0,0,48,0,0,0,0,0,0,2
Government Point,2018,CA South,Fall,2,0,0,0,0,0,11,0,0,0,0,0,0,0
Government Point,2019,CA South,Fall,3,0,0,2,0,0,18,0,0,0,0,0,0,0
Government Point,2020,CA South,Fall,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Government Point,2021,CA South,Fall,3,0,0,4,0,0,14,0,0,0,0,0,0,0
Mussel Shoals,1994,CA South,Fall,3,0,0,0,0,0,73,0,0,0,0,0,0,0
Mussel Shoals,1995,CA South,Fall,3,0,0,0,0,0,73,0,0,0,0,0,0,0
Mussel Shoals,1995,CA South,Spring,3,0,0,0,0,0,67,0,0,0,0,0,0,0
Mussel Shoals,1996,CA South,Fall,3,0,0,0,0,0,90,0,0,0,0,0,0,0
Mussel Shoals,1996,CA South,Spring,3,0,0,0,0,0,42,0,0,0,0,0,0,0
Mussel Shoals,1997,CA South,Fall,3,0,0,0,0,0,36,0,0,0,0,0,0,0
Mussel Shoals,1997,CA South,Spring,3,0,0,0,0,0,69,0,0,0,0,0,0,0
Mussel Shoals,1998,CA South,Fall,3,0,0,0,0,0,13,0,0,0,0,0,0,0
Mussel Shoals,1998,CA South,Spring,3,0,0,0,0,0,13,0,0,0,0,0,0,0
Mussel Shoals,1999,CA South,Fall,3,0,0,0,0,0,19,0,0,0,0,0,0,0
Mussel Shoals,1999,CA South,Spring,3,0,0,0,0,0,14,0,0,0,0,0,0,0
Mussel Shoals,2000,CA South,Fall,3,0,0,0,0,0,22,0,0,0,0,0,0,0
Mussel Shoals,2000,CA South,Spring,3,0,0,0,0,0,23,0,0,0,0,0,0,0
Mussel Shoals,2001,CA South,Fall,3,0,0,0,0,0,53,0,0,0,0,0,0,0
Mussel Shoals,2001,CA South,Spring,2,0,0,0,0,0,17,0,0,0,0,0,0,0
Mussel Shoals,2002,CA South,Fall,3,0,0,0,0,0,50,0,0,0,0,0,0,0
Mussel Shoals,2002,CA South,Spring,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Mussel Shoals,2003,CA South,Fall,3,0,0,0,0,0,65,0,0,0,0,0,0,0
Mussel Shoals,2003,CA South,Spring,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Mussel Shoals,2004,CA South,Fall,3,0,0,0,0,0,82,0,0,0,0,0,0,0
Mussel Shoals,2004,CA South,Spring,3,0,0,0,0,0,55,0,0,0,0,0,0,0
Mussel Shoals,2005,CA South,Fall,3,0,0,0,0,0,57,0,0,0,0,0,0,0
Mussel Shoals,2005,CA South,Spring,3,0,0,0,0,0,59,0,0,0,0,0,0,0
Mussel Shoals,2006,CA South,Fall,3,0,0,0,0,0,48,0,0,0,0,0,0,0
Mussel Shoals,2006,CA South,Spring,3,0,0,0,0,0,27,0,0,0,0,0,0,0
Mussel Shoals,2007,CA South,Fall,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Mussel Shoals,2007,CA South,Spring,3,0,0,0,0,0,25,0,0,0,0,0,0,0
Mussel Shoals,2008,CA South,Fall,3,0,0,0,0,0,33,0,0,0,0,0,0,0
Mussel Shoals,2008,CA South,Spring,3,0,0,0,0,0,17,0,0,0,0,0,0,0
Mussel Shoals,2009,CA South,Fall,3,0,0,0,0,0,41,0,0,0,0,0,0,0
Mussel Shoals,2009,CA South,Spring,3,0,0,0,0,0,21,0,0,0,0,0,0,0
Mussel Shoals,2010,CA South,Fall,3,0,0,0,0,0,109,0,0,0,0,0,0,0
Mussel Shoals,2010,CA South,Spring,3,0,0,0,0,0,26,0,0,0,0,0,0,0
Mussel Shoals,2011,CA South,Fall,3,0,0,0,0,0,215,0,0,0,0,0,0,0
Mussel Shoals,2011,CA South,Spring,3,0,0,0,0,0,67,0,0,0,0,0,0,0
Mussel Shoals,2012,CA South,Fall,3,0,0,0,0,0,152,0,0,0,0,0,0,0
Mussel Shoals,2012,CA South,Spring,3,0,0,0,0,0,116,0,0,0,0,0,0,0
Mussel Shoals,2013,CA South,Fall,3,0,0,0,0,0,128,0,0,0,0,0,0,0
Mussel Shoals,2013,CA South,Spring,3,0,0,0,0,0,101,0,0,0,0,0,0,0
Mussel Shoals,2014,CA South,Fall,3,0,0,0,0,0,19,0,0,0,0,0,0,0
Mussel Shoals,2014,CA South,Spring,3,0,0,0,0,0,69,0,0,0,0,0,0,0
Mussel Shoals,2015,CA South,Fall,3,0,0,0,0,0,29,0,0,0,0,0,0,0
Mussel Shoals,2015,CA South,Spring,3,0,0,0,0,0,14,0,0,0,0,0,0,0
Mussel Shoals,2016,CA South,Fall,3,0,0,0,0,0,38,0,0,0,0,0,0,0
Mussel Shoals,2016,CA South,Spring,3,0,0,0,0,0,30,0,0,0,0,0,0,0
Mussel Shoals,2017,CA South,Fall,3,0,0,0,0,0,32,0,0,0,0,0,0,0
Mussel Shoals,2017,CA South,Spring,3,0,0,0,0,0,24,0,0,0,0,0,0,0
Mussel Shoals,2018,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Mussel Shoals,2018,CA South,Spring,3,0,0,0,0,0,35,0,0,0,0,0,0,0
Mussel Shoals,2019,CA South,Fall,3,0,0,0,0,0,36,0,0,0,0,0,0,0
Mussel Shoals,2019,CA South,Fall,5,0,0,0,0,0,36,0,0,0,0,0,0,0
Mussel Shoals,2020,CA South,Fall,3,0,0,0,0,0,64,0,0,0,0,0,0,0
Mussel Shoals,2020,CA South,Fall,5,0,0,0,0,0,64,0,0,0,0,0,0,0
Mussel Shoals,2021,CA South,Fall,3,0,0,0,0,0,81,0,0,0,0,0,0,0
Mussel Shoals,2021,CA South,Fall,5,0,0,0,0,0,81,0,0,0,0,0,0,0
Old Stairs,1994,CA South,Fall,3,0,0,0,0,0,31,0,0,0,0,0,0,0
Old Stairs,1995,CA South,Fall,3,0,0,0,0,0,20,0,0,0,0,0,0,0
Old Stairs,1995,CA South,Spring,3,0,0,0,0,0,20,0,0,0,0,0,0,0
Old Stairs,1996,CA South,Fall,3,0,0,0,0,0,8,0,0,0,0,0,0,0
Old Stairs,1996,CA South,Spring,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Old Stairs,1997,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Old Stairs,1997,CA South,Spring,3,0,0,0,0,0,17,0,0,0,0,0,0,0
Old Stairs,1998,CA South,Fall,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Old Stairs,1998,CA South,Spring,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Old Stairs,1999,CA South,Fall,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Old Stairs,1999,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Stairs,2000,CA South,Fall,2,0,0,0,0,0,22,0,0,0,0,0,0,0
Old Stairs,2000,CA South,Spring,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Old Stairs,2001,CA South,Fall,3,0,0,0,0,0,49,0,0,0,0,0,0,0
Old Stairs,2001,CA South,Spring,3,0,0,0,0,0,38,0,0,0,0,0,0,0
Old Stairs,2002,CA South,Fall,3,0,0,0,0,0,34,0,0,0,0,0,0,0
Old Stairs,2002,CA South,Spring,3,0,0,0,0,0,19,0,0,0,0,0,0,0
Old Stairs,2003,CA South,Fall,3,0,0,0,0,0,70,0,0,0,0,0,0,0
Old Stairs,2003,CA South,Spring,3,0,0,0,0,0,73,0,0,0,0,0,0,0
Old Stairs,2004,CA South,Fall,3,0,0,0,0,0,61,0,0,0,0,0,0,0
Old Stairs,2004,CA South,Spring,3,0,0,0,0,0,91,0,0,0,0,0,0,0
Old Stairs,2005,CA South,Fall,3,0,0,0,0,0,82,0,0,0,0,0,0,0
Old Stairs,2005,CA South,Spring,3,0,0,0,0,0,88,0,0,0,0,0,0,0
Old Stairs,2006,CA South,Fall,3,0,0,0,0,0,63,0,0,0,0,0,0,0
Old Stairs,2006,CA South,Spring,3,0,0,0,0,0,90,0,0,0,0,0,0,0
Old Stairs,2007,CA South,Fall,3,0,0,0,0,0,47,0,0,0,0,0,0,0
Old Stairs,2007,CA South,Spring,3,0,0,0,0,0,56,0,0,0,0,0,0,0
Old Stairs,2008,CA South,Fall,3,0,0,0,0,0,34,0,0,0,0,0,0,0
Old Stairs,2008,CA South,Spring,3,0,0,0,0,0,56,0,0,0,0,0,0,0
Old Stairs,2009,CA South,Fall,3,0,0,0,0,0,45,0,0,0,0,0,0,0
Old Stairs,2009,CA South,Spring,3,0,0,0,0,0,60,0,0,0,0,0,0,0
Old Stairs,2010,CA South,Fall,3,0,0,0,0,0,16,0,0,0,0,0,0,0
Old Stairs,2010,CA South,Spring,3,0,0,0,0,0,29,0,0,0,0,0,0,0
Old Stairs,2011,CA South,Fall,3,0,0,0,0,0,39,0,0,0,0,0,0,0
Old Stairs,2011,CA South,Spring,3,0,0,0,0,0,29,0,0,0,0,0,0,0
Old Stairs,2012,CA South,Fall,3,0,0,0,0,0,29,0,0,0,0,0,0,0
Old Stairs,2012,CA South,Spring,3,0,0,0,0,0,15,0,0,0,0,0,0,0
Old Stairs,2013,CA South,Fall,3,0,0,0,0,0,40,0,0,0,0,0,0,0
Old Stairs,2013,CA South,Spring,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Old Stairs,2014,CA South,Fall,3,0,0,0,0,0,26,0,0,0,0,0,0,0
Old Stairs,2014,CA South,Spring,3,0,0,0,0,0,33,0,0,0,0,0,0,0
Old Stairs,2015,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Old Stairs,2015,CA South,Spring,3,0,0,0,0,0,21,0,0,0,0,0,0,0
Old Stairs,2016,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Old Stairs,2016,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Stairs,2017,CA South,Fall,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Old Stairs,2017,CA South,Spring,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Old Stairs,2018,CA South,Fall,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Old Stairs,2019,CA South,Fall,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Old Stairs,2020,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Old Stairs,2021,CA South,Fall,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Paradise Cove,2002,CA South,Fall,3,0,0,0,0,0,292,0,0,0,0,0,0,0
Paradise Cove,2002,CA South,Spring,3,0,0,0,0,0,179,0,0,0,0,0,0,0
Paradise Cove,2003,CA South,Fall,3,0,0,0,0,0,162,0,0,0,0,0,0,0
Paradise Cove,2003,CA South,Spring,3,0,0,0,0,0,284,0,0,0,0,0,0,0
Paradise Cove,2004,CA South,Fall,3,0,0,0,0,0,171,0,0,0,0,0,0,0
Paradise Cove,2004,CA South,Spring,3,0,0,0,0,0,107,0,0,0,0,0,0,0
Paradise Cove,2005,CA South,Fall,3,0,0,0,0,0,84,0,0,0,0,0,0,0
Paradise Cove,2005,CA South,Spring,3,0,0,0,0,0,104,0,0,0,0,0,0,0
Paradise Cove,2006,CA South,Fall,3,0,0,0,0,0,83,0,0,0,0,0,0,0
Paradise Cove,2006,CA South,Spring,3,0,0,0,0,0,54,0,0,0,0,0,0,0
Paradise Cove,2007,CA South,Fall,3,0,0,0,0,0,119,0,0,0,0,0,0,0
Paradise Cove,2007,CA South,Spring,3,0,0,0,0,0,111,0,0,0,0,0,0,0
Paradise Cove,2008,CA South,Fall,3,0,0,0,0,0,123,0,0,0,0,0,0,0
Paradise Cove,2008,CA South,Spring,3,0,0,0,0,0,86,0,0,0,0,0,0,0
Paradise Cove,2009,CA South,Fall,3,0,0,0,0,0,107,0,0,0,0,0,0,0
Paradise Cove,2009,CA South,Spring,3,0,0,0,0,0,67,0,0,0,0,0,0,0
Paradise Cove,2010,CA South,Fall,3,0,0,0,0,0,92,0,0,0,0,0,0,0
Paradise Cove,2010,CA South,Spring,3,0,0,0,0,0,102,0,0,0,0,0,0,0
Paradise Cove,2011,CA South,Fall,3,0,0,0,0,0,44,0,0,0,0,0,0,0
Paradise Cove,2011,CA South,Spring,3,0,0,0,0,0,47,0,0,0,0,0,0,0
Paradise Cove,2012,CA South,Fall,3,0,0,0,0,0,55,0,0,0,0,0,0,0
Paradise Cove,2012,CA South,Spring,3,0,0,0,0,0,41,0,0,0,0,0,0,0
Paradise Cove,2013,CA South,Fall,3,0,0,0,0,0,17,0,0,0,0,0,0,0
Paradise Cove,2013,CA South,Spring,3,0,0,0,0,0,28,0,0,0,0,0,0,0
Paradise Cove,2014,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Cove,2014,CA South,Spring,3,0,0,0,0,0,25,0,0,0,0,0,0,0
Paradise Cove,2015,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Paradise Cove,2015,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Cove,2016,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Cove,2016,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Cove,2017,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Cove,2017,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Cove,2018,CA South,Fall,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Paradise Cove,2019,CA South,Fall,3,0,0,0,0,0,11,0,0,0,0,0,0,0
Paradise Cove,2020,CA South,Fall,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Paradise Cove,2021,CA South,Fall,3,0,0,0,0,0,18,0,0,0,0,0,0,0
Point Fermin,2003,CA South,Fall,3,0,0,0,0,0,87,0,0,0,0,0,0,0
Point Fermin,2003,CA South,Spring,3,0,0,0,0,0,76,0,0,0,0,0,0,0
Point Fermin,2004,CA South,Fall,3,0,0,0,0,0,27,0,0,0,0,0,0,0
Point Fermin,2004,CA South,Spring,3,0,0,0,0,0,53,0,0,0,0,0,0,0
Point Fermin,2005,CA South,Fall,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Point Fermin,2005,CA South,Spring,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Point Fermin,2006,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Point Fermin,2006,CA South,Spring,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Point Fermin,2007,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Point Fermin,2007,CA South,Spring,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Point Fermin,2008,CA South,Fall,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Point Fermin,2008,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2009,CA South,Fall,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Point Fermin,2009,CA South,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Point Fermin,2010,CA South,Fall,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Point Fermin,2010,CA South,Spring,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Point Fermin,2011,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Point Fermin,2011,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Point Fermin,2012,CA South,Fall,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Point Fermin,2012,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2013,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2013,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Point Fermin,2014,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2014,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2015,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2015,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2016,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2016,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2017,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2017,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2018,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2019,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Fermin,2020,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Vicente,2014,CA South,Fall,2,0,0,0,0,0,18,0,0,0,0,0,0,0
Point Vicente,2015,CA South,Spring,2,0,0,0,0,0,14,0,0,0,0,0,0,0
Shaws Cove,1997,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaws Cove,1997,CA South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Shaws Cove,1998,CA South,Fall,1,0,0,0,0,0,7,0,0,0,0,0,0,0
Shaws Cove,1998,CA South,Spring,1,0,0,0,0,0,13,0,0,0,0,0,0,0
Shaws Cove,1999,CA South,Fall,1,0,0,0,0,0,15,0,0,0,0,0,0,0
Shaws Cove,1999,CA South,Spring,1,0,0,0,0,0,39,0,0,0,0,0,0,0
Shaws Cove,2000,CA South,Fall,1,0,0,0,0,0,22,0,0,0,0,0,0,0
Shaws Cove,2000,CA South,Spring,1,0,0,0,0,0,60,0,0,0,0,0,0,0
Shaws Cove,2001,CA South,Fall,1,0,0,0,0,0,14,0,0,0,0,0,0,0
Shaws Cove,2001,CA South,Spring,1,0,0,0,0,0,48,0,0,0,0,0,0,0
Shaws Cove,2002,CA South,Fall,1,0,0,0,0,0,52,0,0,0,0,0,0,0
Shaws Cove,2002,CA South,Spring,1,0,0,0,0,0,12,0,0,0,0,0,0,0
Shaws Cove,2003,CA South,Fall,1,0,0,0,0,0,33,0,0,0,0,0,0,0
Shaws Cove,2003,CA South,Spring,1,0,0,0,0,0,24,0,0,0,0,0,0,0
Shaws Cove,2004,CA South,Fall,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Shaws Cove,2004,CA South,Spring,1,0,0,0,0,0,149,0,0,0,0,0,0,0
Shaws Cove,2005,CA South,Fall,1,0,0,0,0,0,39,0,0,0,0,0,0,0
Shaws Cove,2005,CA South,Spring,1,0,0,0,0,0,31,0,0,0,0,0,0,0
Shaws Cove,2006,CA South,Fall,1,0,0,0,0,0,33,0,0,0,0,0,0,0
Shaws Cove,2006,CA South,Spring,1,0,0,0,0,0,107,0,0,0,0,0,0,0
Shaws Cove,2007,CA South,Fall,1,0,0,0,0,0,38,0,0,0,0,0,0,0
Shaws Cove,2007,CA South,Spring,1,0,0,0,0,0,53,0,0,0,0,0,0,0
Shaws Cove,2008,CA South,Fall,1,0,0,0,0,0,100,0,0,0,0,0,0,0
Shaws Cove,2008,CA South,Spring,1,0,0,0,0,0,85,0,0,0,0,0,0,0
Shaws Cove,2009,CA South,Fall,1,0,0,0,0,0,16,0,0,0,0,0,0,0
Shaws Cove,2009,CA South,Spring,1,0,0,0,0,0,104,0,0,0,0,0,0,0
Shaws Cove,2010,CA South,Fall,1,0,0,0,0,0,58,0,0,0,0,0,0,0
Shaws Cove,2010,CA South,Spring,1,0,0,0,0,0,31,0,0,0,0,0,0,0
Shaws Cove,2011,CA South,Fall,1,0,0,0,0,0,98,0,0,0,0,0,0,0
Shaws Cove,2011,CA South,Spring,1,0,0,0,0,0,67,0,0,0,0,0,0,0
Shaws Cove,2012,CA South,Fall,1,0,0,0,0,0,219,0,0,0,0,0,0,0
Shaws Cove,2012,CA South,Spring,1,0,0,0,0,0,160,0,0,0,0,0,0,0
Shaws Cove,2013,CA South,Fall,1,0,0,0,0,0,401,0,0,0,0,0,0,0
Shaws Cove,2013,CA South,Spring,1,0,0,0,0,0,339,0,0,0,0,0,0,0
Shaws Cove,2014,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaws Cove,2014,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaws Cove,2015,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaws Cove,2015,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaws Cove,2016,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaws Cove,2016,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaws Cove,2017,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaws Cove,2017,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaws Cove,2018,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaws Cove,2018,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaws Cove,2019,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Shaws Cove,2020,CA South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Treasure Island,1997,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,1997,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Treasure Island,1998,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Treasure Island,1998,CA South,Spring,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Treasure Island,1999,CA South,Spring,1,0,0,0,0,0,14,0,0,0,0,0,0,0
Treasure Island,2000,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Treasure Island,2000,CA South,Spring,1,0,0,0,0,0,16,0,0,0,0,0,0,0
Treasure Island,2001,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2001,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Treasure Island,2002,CA South,Fall,1,0,0,0,0,0,13,0,0,0,0,0,0,0
Treasure Island,2002,CA South,Spring,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Treasure Island,2003,CA South,Fall,1,0,0,0,0,0,34,0,0,0,0,0,0,0
Treasure Island,2003,CA South,Spring,1,0,0,0,0,0,41,0,0,0,0,0,0,0
Treasure Island,2004,CA South,Fall,1,0,0,0,0,0,6,0,0,0,0,0,0,0
Treasure Island,2004,CA South,Spring,1,0,0,0,0,0,13,0,0,0,0,0,0,0
Treasure Island,2005,CA South,Fall,1,0,0,0,0,0,46,0,0,0,0,0,0,0
Treasure Island,2005,CA South,Spring,1,0,0,0,0,0,23,0,0,0,0,0,0,0
Treasure Island,2006,CA South,Fall,1,0,0,0,0,0,32,0,0,0,0,0,0,0
Treasure Island,2006,CA South,Spring,1,0,0,0,0,0,170,0,0,0,0,0,0,0
Treasure Island,2007,CA South,Fall,1,0,0,0,0,0,40,0,0,0,0,0,0,0
Treasure Island,2007,CA South,Spring,1,0,0,0,0,0,103,0,0,0,0,0,0,0
Treasure Island,2008,CA South,Fall,1,0,0,0,0,0,37,0,0,0,0,0,0,0
Treasure Island,2008,CA South,Spring,1,0,0,0,0,0,47,0,0,0,0,0,0,0
Treasure Island,2009,CA South,Fall,1,0,0,0,0,0,24,0,0,0,0,0,0,0
Treasure Island,2009,CA South,Spring,1,0,0,0,0,0,86,0,0,0,0,0,0,0
Treasure Island,2010,CA South,Fall,1,0,0,0,0,0,38,0,0,0,0,0,0,0
Treasure Island,2010,CA South,Spring,1,0,0,0,0,0,49,0,0,0,0,0,0,0
Treasure Island,2011,CA South,Fall,1,0,0,0,0,0,87,0,0,0,0,0,0,0
Treasure Island,2011,CA South,Spring,1,0,0,0,0,0,66,0,0,0,0,0,0,0
